country_txt,attacks_total,avg_killed,avg_wounded,median_killed,max_killed,severity_index,attacktype_Armed Assault,attacktype_Assassination,attacktype_Bombing/Explosion,attacktype_Facility/Infrastructure Attack,attacktype_Hijacking,attacktype_Hostage Taking (Barricade Incident),attacktype_Hostage Taking (Kidnapping),attacktype_Unarmed Assault,attacktype_Unknown,targettype_Abortion Related,targettype_Airports & Aircraft,targettype_Business,targettype_Educational Institution,targettype_Food or Water Supply,targettype_Government (Diplomatic),targettype_Government (General),targettype_Journalists & Media,targettype_Maritime,targettype_Military,targettype_NGO,targettype_Other,targettype_Police,targettype_Private Citizens & Property,targettype_Religious Figures/Institutions,targettype_Telecommunication,targettype_Terrorists/Non-State Militia,targettype_Tourists,targettype_Transportation,targettype_Unknown,targettype_Utilities,targettype_Violent Political Party,weaptype_Biological,weaptype_Chemical,weaptype_Explosives,weaptype_Fake Weapons,weaptype_Firearms,weaptype_Incendiary,weaptype_Melee,weaptype_Other,weaptype_Radiological,weaptype_Sabotage Equipment,weaptype_Unknown,"weaptype_Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",pct_successful,pct_suicide,num_groups
Iraq,27360,0.1597237357263184,0.45995081721061937,0.45366117473413986,5.404339163323871,1.2321554689618863,-1.07140332994127,-0.0848412603553837,1.7112447046984853,-0.785448133211136,-0.5665643784585068,-0.6439329707880209,-0.5931754313944184,-0.6022527434197029,-0.20943412293745411,-0.1463107274504032,-0.42881502651320413,-0.1535876464505376,-0.4886077160385599,0.04373501489983596,-0.5239948486294193,-0.2421690165679819,-0.32141128351340226,-0.1676007342719631,0.0225501875435862,-0.5542518088116692,1.8759966997744388,0.3023110137259032,0.4444029664580958,-0.3501986946721117,-0.24525293399890893,1.7236732432326693,-0.5651281478355226,-0.48603061458557817,0.46473471748877787,0.011511943018521029,-0.2417294167354203,-0.18441854947818137,-0.15504133210506782,1.6448215431377018,-0.23136040630434632,-0.7775803026273493,-0.7641138855642642,-0.828553675584199,-0.3878268066090154,0.0,-0.3957155512976053,-0.38824825195993806,-0.3708855450727768,0.21460648596836873,1.8773859718237487,1.8497572732210221
Ireland,194,-0.8508363849055767,-0.7133613921853038,-0.552899556707233,-0.5843803513888304,-1.7362514938557685,-1.619523095934397,-0.6823698952940367,1.853845022614538,0.13947938130273219,-0.6145700682639713,-0.7695057531617205,-1.0436562814756631,0.09091784560951977,-0.863921900094181,-0.1463107274504032,-0.588919970690748,-0.6591121656034136,-0.5142764110462825,-0.5479515229144154,-0.6453451434469635,-1.0975418981861165,-0.36361241882217016,-0.17239584401528474,-1.135507862237352,-0.6274490155376752,-0.5751930743974955,-0.7220541102782448,1.2518463895057452,-0.6438502302453655,0.04026801805371432,-0.292765854809051,-0.6411704334745698,-0.5943218134956071,6.622761624132477,-0.6603932393265203,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,1.6587458878552888,-0.23136040630434632,-1.5374847349473215,0.28139437307921833,-0.5580308257426546,-0.4925132621251536,0.0,-0.4510591466385361,-1.050959666828511,0.20953532876376776,-5.972363028933364,-0.7219025059552233,-0.7169061624021197
Israel,1318,-0.6036313677876395,0.10154771068078176,-0.552899556707233,-0.4786348626063812,-0.47460119338978307,-1.0747388851659185,-0.8062835459113254,2.108540947794786,-0.5872564868655834,-0.5239758019460239,-0.7695057531617205,-1.000120861371339,-0.0965349711960503,-0.8256145730115199,-0.1463107274504032,-0.42274124259143925,-0.4357270076542143,0.07928808821613718,0.2197146225047132,-0.5858393771425883,-1.393275491872643,-0.43364154488226303,-0.10603559991953333,-0.028372024001449087,-0.6274490155376752,-0.5751930743974955,-1.0998457451922319,1.875422401380576,-0.4861027014628793,-0.26166658145257704,-0.637064795899312,-0.5096253566482765,0.24957220985174347,1.767976106895238,-0.3251072985625378,-0.37376277925204976,0.047565973282605804,-0.20477086038220424,1.9540463131227404,-0.23136040630434632,-1.3731753329084841,-0.5330298069612925,0.33175222719251773,-0.4925132621251536,0.0,-0.4510591466385361,-1.0162853272144348,0.3155923034689447,-0.9863802393099375,1.4101126227331928,0.4891164157822481
Italy,161,-0.8451134291660215,-0.5540758330859673,-0.552899556707233,-0.5808555017627487,-1.2839010039473564,-1.3710231543880664,-0.039797050100106146,1.493004911867955,-0.13079659901452748,0.12706498146929082,-0.7695057531617205,-0.9723771712924341,1.3770602564340273,-0.863921900094181,-0.1463107274504032,0.7714748344949033,0.47304651278451904,0.6118711255811481,-0.5479515229144154,0.816057340823226,1.8374611900953657,0.7330204036841687,-0.17239584401528474,-0.8905515025269407,-0.6274490155376752,-0.5751930743974955,-0.2709154492631406,-0.7369916965976903,0.5533417251940068,-0.14039264293452142,-0.637064795899312,1.51257380574351,0.5762532407804534,-0.2729285583769929,-0.6603932393265203,0.21669697858630937,-0.18441854947818137,0.4687070794860182,1.455772849956447,-0.23136040630434632,-1.3263692955895177,-0.004656181029816428,0.34320065421928575,3.0655257725608824,0.0,-0.4510591466385361,-1.050959666828511,-0.38782831508846227,-2.0258731737442104,-0.5587867028779995,-0.005662077831851499
Ivory Coast,66,0.36603976276413025,-0.1513860152878014,0.45366117473413986,-0.44338636634556483,0.6166728623694681,3.1804048820184403,-0.4005742451034394,-1.5225810650283105,-0.3582057339686997,-0.6145700682639713,0.9097079935364493,-0.6959006227029393,-0.619032765165602,1.1760400027319853,-0.1463107274504032,-0.588919970690748,-0.46762868165464944,-1.0738744153580564,-0.5479515229144154,0.9390710179503468,0.800546491802448,0.12058570733291926,-0.17239584401528474,2.0912354579479766,-0.6274490155376752,-0.5751930743974955,-0.13116762487550174,-1.1868823997533804,-0.7192897233278459,-0.26166658145257704,-0.637064795899312,-0.6411704334745698,-0.6073754989493503,-0.6724996143527505,0.6787184877247857,0.3464191981114012,-0.18441854947818137,-0.4225016802994395,-1.4565305844257022,-0.23136040630434632,2.174243548756478,-0.5378695265075751,-0.5649934816736438,-0.4925132621251536,0.0,-0.4510591466385361,0.5070214562857848,-0.38782831508846227,-0.3244975472848873,-0.7219025059552233,-0.8096771299547634
Kenya,772,-0.11787863673647758,-0.05796050839502393,-0.552899556707233,-0.05212805785050312,0.40877866082524894,0.6652047512020391,-0.33473941693492315,0.15384685199639123,-0.5419659991230934,2.169443369724363,1.6710095626353647,-0.06255288146660556,-0.3216873021034825,-0.44971979093873965,-0.1463107274504032,-0.1633560517110396,0.23406130782325354,0.051120536315357595,0.7626494870109773,-0.3744346080785123,-0.5445145407940475,-0.43791804636281845,-0.11574895171075346,-0.2977063438702927,0.6696206580528092,2.4551969825978777,1.7238564439408677,-0.529840735683087,0.1527595464494332,0.37062305913702526,-0.5505440775424368,-0.1920087462801314,0.27503334702104115,-0.20029495968709976,-0.43142594920894245,-0.37376277925204976,1.003750884454664,-0.4225016802994395,0.3881011596476845,-0.23136040630434632,0.3695381799145021,-0.6142988540315413,-0.3541566841363904,-0.12150012444094217,0.0,-0.20588415173441382,-0.281386953165837,-0.38782831508846227,0.3083034596190614,-0.5177964622083344,-0.43859325974418867
Kosovo,162,-0.728486738094927,-0.4162533469469626,-0.552899556707233,-0.5526567047540956,-0.6626674108757385,-0.19984742821286614,0.216342968247848,0.9344280118525959,-0.3688273964948448,-0.6145700682639713,-0.7695057531617205,-0.9019780501238136,0.5145509261131977,-0.7600349513391454,-0.1463107274504032,-0.588919970690748,-0.28619866511711667,-0.40373853365136425,-0.5479515229144154,2.259417819114772,0.7475486294452541,0.3690895075289158,-0.17239584401528474,-0.5025527253560051,-0.6274490155376752,-0.5751930743974955,-0.6116900845636294,0.8328822155004448,-0.17724299525372383,-0.26166658145257704,-0.637064795899312,-0.6411704334745698,-0.7246169331172474,-0.5401314250274489,-0.6603932393265203,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,0.94492127015999,-0.23136040630434632,-0.14269617129632187,-0.4788070231557216,-0.21479767595939261,1.275524653258946,0.0,-0.4510591466385361,-0.9099078779045839,-0.38782831508846227,-0.06602009896221583,-0.7219025059552233,-0.624135194849476
Lebanon,636,-0.4385039303756924,0.4351161477190646,-0.552899556707233,-0.44691121597164646,-0.010956028080650652,-0.26362577368892887,-0.07420802700976133,1.115785763572193,-0.6873770679157396,-0.6145700682639713,-0.7695057531617205,-0.26776747676104873,-0.1137324876851925,-0.7580748202305596,-0.1463107274504032,-0.416731634499803,-0.3520954164066918,-0.8178319322531431,0.24747613405286414,0.17675758180635687,-0.4954012367810034,-0.2206738181208149,-0.17239584401528474,0.6007551402383313,-0.29007105461724364,-0.5751930743974955,-0.956961596379185,0.19161627619901822,-0.25906136930264806,-0.1695670338044324,3.2487493537011716,-0.36856601325908367,-0.7805831271634286,1.080754515955971,-0.4519466025685371,1.5693697257097168,-0.18441854947818137,-0.4225016802994395,1.1525033066551875,-0.23136040630434632,-0.16443782764165854,-0.7117138759960498,-0.4821641502681847,-0.4925132621251536,0.0,-0.4510591466385361,-0.7096409511776861,-0.38782831508846227,-0.34095719611675607,0.5994380875256837,0.1180325455716734
Libya,2491,-0.4553856130080206,-0.37130550053033573,-0.552899556707233,-0.09090140373740113,-0.4773327538501872,-0.6608096975972098,0.3435441612672271,0.23516158581195148,-0.5525041267141225,0.4879086909340463,-0.10213457322145927,1.1768983184596824,-0.49001992836209735,0.04816463915617743,-0.1463107274504032,1.4773400636006568,-0.10513281962843378,-0.13686788144219403,1.6860155136746204,0.026330274632344625,0.16597634219760687,0.12456745883100521,-0.014393994263418652,0.7105249592398333,-0.05318865652416935,1.3031378160082578,-0.4366167861845557,-0.3158978068392392,-0.2668950434137148,-0.2538283220782673,2.4465600036686372,-0.571569304908916,-1.139833284875247,0.04200165970104838,0.08469261121266267,-0.3355997840645871,-0.18441854947818137,-0.4225016802994395,0.26430734831995906,-0.23136040630434632,0.14891141346563416,-0.707410445904375,-0.5716360958125424,-0.032582082209899825,0.0,-0.07114125007894419,0.797435975822546,-0.2947825126739095,0.18470095062014177,0.5959238838196177,1.5095970588613286
Macedonia,106,-0.702262971830106,-0.6158596922223836,-0.552899556707233,-0.549131855128014,-1.058180797330054,0.5100332866511328,-0.8276707774235621,-0.034129561094676054,0.11616172262347316,-0.6145700682639713,1.321590610651092,-0.06928429415963595,-0.18591824161096726,-0.22883942091245113,-0.1463107274504032,-0.588919970690748,-0.013197838346015922,-0.5617894491482247,-0.5479515229144154,0.09454730928102502,0.49455883366468895,-0.462857997475076,-0.17239584401528474,-0.4658064184253034,-0.6274490155376752,-0.5751930743974955,2.7072086524129544,-0.6556271793648485,-0.3050842047051678,-0.26166658145257704,-0.637064795899312,0.994456087818399,0.33630744097563814,-0.6724996143527505,-0.24349996581054956,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,-0.030142974661489266,-0.23136040630434632,0.5434449245432806,-0.417515746092477,-0.6924232222974283,2.209582419876966,0.0,-0.4510591466385361,0.13467376648488352,-0.38782831508846227,0.4326462989810511,-0.7219025059552233,-0.747829818253001
Malaysia,72,-0.7528888534207414,-0.660876676977054,-0.552899556707233,-0.5738058025105854,-1.2205333268181515,-0.8979430140215051,-0.43616562279678406,-0.9416234431441363,0.4782501899652168,1.0438083068340076,0.7697735146449305,3.2598199958367946,0.018608061178720214,-0.630176265395351,-0.1463107274504032,-0.588919970690748,0.3998335849154336,-0.31997154843802783,-0.5479515229144154,-0.6453451434469635,-0.05404403870729917,-0.19544629943807984,8.330932100809788,-1.0259579347001966,0.365941647172493,-0.5751930743974955,-0.37751141750042744,-0.009332492107795784,0.5003154148389296,-0.26166658145257704,-0.637064795899312,4.174840990332514,-0.6601341443249051,-0.07684276238889111,-0.6603932393265203,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,-0.9079456493033704,-0.23136040630434632,0.7808446280199371,0.41451334004106355,0.954606175264987,-0.4925132621251536,0.0,-0.4510591466385361,-0.5749098792102545,-0.38782831508846227,-0.4698911119663906,-0.7219025059552233,-0.8096771299547634
Mali,976,0.27476544738164044,-0.23524503051544876,0.45366117473413986,-0.2988675316762177,0.730397531589244,0.5160167682785641,-0.4377701521190239,-0.19339614186155848,-0.5323531148533018,0.8535025916588374,0.3660281329251536,0.43786833858272406,-0.5719936878123332,0.9121617340518586,-0.1463107274504032,-0.027896498265316042,-1.0908296349764552,-0.6289481332413158,-0.029619566120157995,3.8546564952757256,-0.14901664246009816,-0.34449544260624193,-0.1275890808399781,1.5879751723544087,0.6183605860578683,1.0227994966410074,-1.0919757231598786,-0.3184125316191416,-0.5243528364897143,-0.24166135184048027,0.8001010709057376,-0.10825113657789648,-0.38423237588553405,-0.5406739176066513,-0.569838552866086,-0.17895945750619785,-0.18441854947818137,-0.4225016802994395,-0.23940308823017398,-0.23136040630434632,0.7339661470800607,-0.6598674842507479,-0.719998182563558,0.09441735732611414,0.0,0.13072905848232658,0.7869046771731212,-0.38782831508846227,0.7337769235116242,0.4889315035678145,-0.03658573368273273
Mexico,196,-0.4299884578094994,-0.32191430487257766,0.45366117473413986,-0.4574857648498914,-0.22149410903097969,-0.5717651624352993,5.284603575423093,-0.8029673920349379,-0.610849564054862,-0.6145700682639713,-0.2040562262123383,0.12735767153452934,-0.15056195397385488,-0.6921904133766732,-0.1463107274504032,-0.588919970690748,-0.046914689224501774,-0.243042684466596,-0.5479515229144154,-0.11181725236419626,0.6642662743125209,7.494004364523758,-0.17239584401528474,-1.055022201189646,0.8322270602813553,-0.5751930743974955,-0.561850309940848,-1.2488306035116066,-0.27127150930739885,-0.26166658145257704,-0.637064795899312,-0.6411704334745698,0.6782127169365777,-0.3442805326583801,-0.20946786185006278,-0.13125252156843936,-0.18441854947818137,-0.4225016802994395,-0.8801371963709022,3.9721563015672756,1.597869581543495,-0.5649900637609772,0.9167023289467886,-0.4925132621251536,0.0,0.5146301190042752,-0.584625180998382,0.20343978137752064,0.031568325404506305,-0.587914524856076,-0.3148986363406638
Mozambique,565,-0.03961286296795502,-0.5285593265672698,0.45366117473413986,-0.24599478728499316,0.09578029303741661,0.7831439900529368,-0.3287615538283756,-1.8075452433043528,0.47034034127871166,-0.4032368948001661,0.6035858414835077,1.6374475231508592,-0.3752621129702506,1.459468337903408,-0.1463107274504032,-0.588919970690748,-0.5210943413953565,-0.7856566821638509,3.0335846882799715,-0.5528040225157946,-0.8600219282141872,-0.19024005398957078,0.13720699392524832,-0.6050147618096371,-0.5008576390507206,-0.5751930743974955,-0.7627960158772291,2.4386281910232706,-0.6415803693915563,-0.26166658145257704,-0.637064795899312,-0.33430952859483926,0.9781852063194869,-0.6724996143527505,-0.3475388181393131,1.0564039085387356,-0.18441854947818137,-0.4225016802994395,-1.8316292531682117,-0.23136040630434632,0.8784248826460783,0.5106728449451104,0.5568505915117294,-0.4925132621251536,0.0,-0.11605897661024629,1.4767383205250668,-0.38782831508846227,0.6976320791132158,-0.7219025059552233,-0.7169061624021197
Myanmar,551,-0.4255831823540717,-0.30611083304574127,-0.552899556707233,-0.42928696784123827,-0.23690173214029542,-0.8141235325656401,-0.264926526126995,0.7857557394412312,-0.4239598008955246,-0.3978672678881996,-0.7695057531617205,0.4767491304725978,-0.5357112778756028,0.11348271396409024,-0.1463107274504032,-0.588919970690748,-0.11053094493059355,-0.6798199223036654,-0.5479515229144154,-0.5504527054685415,-0.07031130453517685,-0.28814255048175774,-0.013661176650131385,0.19579216460257157,-0.10821759836792923,3.6706528856758545,0.568371251459286,-0.16866622633449255,-0.2943093485038518,-0.1553592995937375,0.2114977485663431,0.30280276756202484,0.958723237461809,0.37827799020055647,0.14161559901636436,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,0.7556660276711434,-0.23136040630434632,-0.6096102529566707,-0.46406819518679265,0.1085455475562642,0.027309137679227324,0.0,-0.4510591466385361,0.37978161864487087,-0.38782831508846227,0.5462806077948914,-0.6742407195751291,-0.16028035708625762
Nepal,1508,-0.4216240169408734,-0.4067618302223114,-0.552899556707233,1.2379669052953761,-0.8147136048032755,-1.126288394106615,0.1910734047750329,0.7404528521657411,0.20978555655406583,-0.6145700682639713,-0.6225188734772651,-0.1456718416474229,-0.37547764847174825,-0.4398316769270708,-0.1463107274504032,0.20990602399883604,-0.13168838743918002,1.2658241371523884,0.45846490247923327,-0.5239923141091722,2.037596728613362,-0.19473698458917404,-0.17239584401528474,-0.9995148487429514,-0.20058087930677862,-0.5751930743974955,-0.5835602484669877,-0.8743961230530908,-0.4863677871262339,0.9813108679738609,-0.4155992966569017,-0.41122824347847536,1.0316410916036431,1.7022278352538347,-0.48456822476673367,4.669421359314305,-0.18441854947818137,-0.23220378862111257,0.7954511771409102,-0.23136040630434632,-0.9673720550261736,0.23938205109025934,-0.5479746820969654,-0.30257815450431436,0.0,-0.20003116777117289,-0.028147125791937577,-0.38782831508846227,-1.1899170675641764,-0.7219025059552233,1.0766658769489914
Netherlands,71,-0.7901420521392076,-0.6130891471480213,-0.552899556707233,-0.5632312536323405,-1.4036609173818722,-1.1044219901057506,-0.033632153955166055,-0.8610903999326163,3.073788069021325,-0.6145700682639713,-0.7695057531617205,-1.0436562814756631,-0.619032765165602,-0.863921900094181,-0.1463107274504032,0.9534994915267846,0.42355044887302484,-1.0738744153580564,-0.5479515229144154,0.45928302541454,0.189204952780735,0.07949812248728505,-0.17239584401528474,-1.135507862237352,1.3873151454519719,-0.5751930743974955,-1.2807719904584893,-1.440451832135278,0.9297538437708925,7.988377405057407,-0.637064795899312,1.8007508518360675,-0.6519602696892531,-0.6724996143527505,-0.6603932393265203,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,-0.8942372570127167,-0.23136040630434632,-1.3489438001228813,2.902313327176797,0.3529493470874061,-0.4925132621251536,0.0,2.2147872768261387,-1.050959666828511,1.2444047399443994,-0.4965124688799047,0.01786212208514304,-0.5932115389985948
Niger,217,2.2390080101602785,0.04851632020119701,2.4667826376168853,0.22281021298386458,1.7723459272047704,1.3273954007936648,-0.437969794016262,-1.034931747100406,-0.4872809601504704,0.48592065069505697,-0.2587771481751871,0.9130702593607231,-0.619032765165602,1.4627627586591654,-0.1463107274504032,-0.0842573816702726,-0.8495096035602652,-0.573588641918037,1.783347969395261,-0.2839230236812183,-1.2942123350991632,-0.3741315354535851,-0.17239584401528474,1.118090647098433,1.0205723603870327,-0.5751930743974955,0.16777491917010823,0.8091038850750589,-0.31462811066421603,-0.08171170494191479,-0.637064795899312,0.15779920365470496,-0.8553654449542548,-0.47486231784861344,-0.6603932393265203,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,-0.9554891333492037,-0.23136040630434632,0.9463580702176125,-0.5072495650924436,-0.6972679013764432,-0.4925132621251536,0.0,-0.4510591466385361,1.8448270596972938,-0.38782831508846227,0.8895722186270161,1.8195469419899097,-0.6550588507003573
Nigeria,5469,0.942858831319601,-0.20817527863920243,1.4602219061755126,0.5224224312008038,0.906596218483803,1.5798055505931181,-0.11638988212795512,-0.6772346394440396,-0.46586149836561697,-0.30891173911809994,-0.18182699814613257,0.4923440281447269,-0.5266920201546869,-0.07305899563867209,-0.1463107274504032,-0.548871778400595,-0.5303280291141375,0.4446836358379701,-0.5479515229144154,-0.5593016985877581,-0.17408506909986515,-0.346681329979025,0.02750999278806095,-0.275934541616682,-0.5097461174875446,-0.2900146598183564,-0.49791312854201275,1.3282097513775843,0.07549409682691463,-0.1295713443430417,0.03466124202957735,-0.6411704334745698,-0.7056576490839507,-0.15493491138470128,0.5354783413863287,0.03472222601059809,-0.18441854947818137,-0.34379372071334874,-0.54009000340843,-0.23136040630434632,1.3424092285492943,-0.48290543603230357,-0.4707073568023366,-0.4925132621251536,0.0,-0.2780155408001873,-0.17563389167963703,-0.38782831508846227,0.5359005743739436,1.578212253143776,0.736505662589298
Pakistan,13687,-0.3058922783110186,-0.07285590611212582,-0.552899556707233,-0.030978960094013297,0.03856013974157018,-0.016629315279690186,0.1804542806363627,0.928106495363415,-0.7048046983684584,-0.5011601055919784,-0.46990467407668135,-0.3745690075572807,-0.5519470056904957,-0.6315254219045353,-0.1463107274504032,-0.3488853791423212,-0.211251246873292,2.800790834194279,0.30216287513611134,-0.5001812750760863,-0.3158819195569068,-0.21809042583720772,-0.15642031948138468,-0.006568125314665917,-0.23552166998094692,-0.3472920370140768,0.2436905824450862,-0.49288859204276114,-0.17395594342131737,-0.17322086988048463,1.046571364484353,-0.5271653409551452,0.3989203994755734,0.5291718254387389,1.3833493533800432,0.8382392421251524,-0.13974029989849604,-0.3491187423087887,0.9501128977512345,-0.23136040630434632,0.1072464441559192,-0.7229085909467626,-0.7463590447490016,-0.4506600960124784,0.0,-0.4372303239552606,-0.6344204503079993,-0.37089421018493635,0.005275070671754868,0.3410733791671471,2.1589938317298345
Paraguay,87,-0.6524633563152533,-0.6385212744646396,-0.552899556707233,-0.5597064040062588,-0.9135160872228526,-0.10355838189443305,-0.1796622456275149,-1.0367275765269903,0.3966648338376724,-0.6145700682639713,4.326039409232735,1.990212051955341,-0.619032765165602,-0.2835879104970829,-0.1463107274504032,-0.588919970690748,3.516011422837577,-1.0738744153580564,-0.5479515229144154,-0.6453451434469635,-0.31789115518384503,0.422366933957743,-0.17239584401528474,-0.954183844244818,-0.6274490155376752,-0.5751930743974955,0.7126306533110273,-0.4361379375609468,-0.7192897233278459,-0.26166658145257704,0.898429332181399,-0.6411704334745698,-1.2404792434559866,-0.6724996143527505,1.8793014154259529,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,-1.0757552790682658,-0.23136040630434632,1.2935982195416185,0.0028578748688774035,-0.646504574382995,-0.4925132621251536,0.0,-0.4510591466385361,0.39360520594413156,-0.38782831508846227,0.33729385057574546,-0.7219025059552233,-0.8096771299547634
Peru,88,-0.29151526187515625,-0.24921540247064677,-0.049619190986546595,-0.5315076069976058,0.1934023050204455,0.414743900920099,0.45361881953680594,-0.4952033758015598,-0.47769943738783044,0.7422849659071034,-0.7695057531617205,0.260427438922051,-0.619032765165602,1.4310352405852549,-0.1463107274504032,0.6555320954165742,-0.2124927208987432,-1.0738744153580564,-0.5479515229144154,-0.34826711318496945,-0.15341503062703699,0.8498903383429117,-0.17239584401528474,1.2845496279016446,-0.6274490155376752,-0.5751930743974955,0.5668064542284554,-1.39622460555704,-0.5529799317596502,0.847714333400091,-0.637064795899312,-0.6411704334745698,-1.2404792434559866,0.058533794875622464,2.352608146538915,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,-0.6601976140868335,-0.23136040630434632,0.697656632752084,-0.6043148427784106,-0.14288246585735853,-0.4925132621251536,0.0,3.8506475821340076,1.2860120178429333,-0.38782831508846227,0.4685582600687642,-0.7219025059552233,-0.7787534741038822
Philippines,6283,-0.5551513239629685,-0.3906350185642491,-0.552899556707233,-0.17902264438944204,-0.2998589842896246,0.611619905269715,1.460419192001128,-0.35455534445087944,-0.3511612539835895,-0.006436409784628501,0.09482295236459985,-0.2034635550440304,-0.6044186828810933,-0.365701059749323,-0.1463107274504032,-0.39719156069681294,0.22964819393532726,0.04060112625474951,0.49877708886427763,-0.6203798084193773,1.9154501141484144,-0.17480414226030716,0.07817401607186955,0.7877445979024663,-0.4225414397184257,0.2936184205360104,-0.37506745287520304,-0.8048820194352277,-0.5282836026918275,-0.013057902777971593,-0.30750664983583564,-0.31003611307274986,-0.31606514953526404,0.19780595639820192,0.04294413123997652,-0.36619760170852284,-0.18441854947818137,-0.4225016802994395,-0.31752390606950776,-0.23136040630434632,1.2879332525245253,-0.4825812703458805,-0.7607917220834786,-0.4925132621251536,0.0,-0.3908092354286174,-0.44542251854821324,-0.38782831508846227,-0.42085578432671117,-0.6466662179848621,0.14895620142255464
Russia,1914,-0.2336396437966284,0.044210861332123416,-0.552899556707233,0.6246430703571713,0.08518038670669238,0.20327656953176979,0.5051649527478549,0.7649791099987404,-0.5988413298196393,-0.4274176497576219,-0.42208221936209955,-0.875774239309521,0.14853487532411955,-0.7408207507857065,-0.1463107274504032,-0.36005522290090264,-0.20017581244845783,-0.39323483644592894,-0.2836401384676078,-0.5907101033987824,1.1130511284603826,-0.17113614507107933,-0.17239584401528474,-0.41845379108505687,-0.14165295477659007,-0.1677634115621867,2.08309497090257,-1.1471795676182037,0.007120860533243084,-0.14945333949046824,-0.5323720144392672,-0.46000385953825934,1.5320785342110153,0.1341579406578687,0.10151515709922163,-0.3240950566752617,-0.18441854947818137,-0.1976041719523337,0.7744221661941485,0.1990937602279488,0.2121542810595272,-0.6020236249759678,-0.4019712962549395,-0.3428674197572249,0.0,-0.1543897170680263,-0.8718813768153744,-0.38782831508846227,-0.3737217008447699,0.526691867547601,0.5509637274840106
Saudi Arabia,563,-0.4897496632500649,-0.22522156039772476,-0.552899556707233,-0.4786348626063812,-0.3572438544164381,-0.6866935598509379,-0.6524322357433707,1.8056429792137416,-0.7241154048294134,-0.40248615528519227,-0.5726529871189547,-0.9009714552296619,-0.619032765165602,-0.41552885306978093,-0.1463107274504032,6.024580174590116,-0.42267399727279176,-0.5918050865992481,0.3506132902848687,-0.32030062010524374,-1.164987017998979,-0.4286596986142173,0.1383068263868469,0.26548588246517824,-0.6274490155376752,-0.5751930743974955,0.7984921348588256,0.4789312450075331,-0.3813529532496631,-0.26166658145257704,-0.637064795899312,-0.3332194365703928,-1.2404792434559866,0.27970494473690133,0.046029820947434484,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,1.7201260295205165,1.2320308454591076,-0.7993948256050587,-0.6997931036365025,-0.7047474663062483,-0.4925132621251536,0.0,-0.4510591466385361,-0.7059715436522259,-0.38782831508846227,-2.1497936665901465,0.4908910139049165,-0.5004405714459511
Senegal,50,0.04958001387634371,-0.016255808551570296,0.9569415404548263,-0.538557306249769,1.2741832664187158,1.5402476740975113,-0.545787066092281,-1.0411812335049186,-0.7099951968346208,4.161559652018239,-0.7695057531617205,0.5629748620543212,0.2991700247702279,1.4922340976700412,-0.1463107274504032,-0.588919970690748,-0.4757930323988384,0.011745713006791728,-0.5479515229144154,-0.6453451434469635,-0.9547427094678043,-0.462857997475076,-0.17239584401528474,2.0195300508327474,-0.6274490155376752,-0.5751930743974955,-1.2807719904584893,0.4627341819794561,-0.7192897233278459,-0.26166658145257704,0.6988150955309088,2.82635779166654,2.1023085275390643,-0.6724996143527505,-0.6603932393265203,-0.37376277925204976,-0.18441854947818137,-0.4225016802994395,-1.04031388526192,-0.23136040630434632,1.778268691281497,-0.6867070349542458,-0.4569330616246734,-0.4925132621251536,0.0,-0.4510591466385361,0.5485676195688336,-0.38782831508846227,1.2108584957517805,-0.7219025059552233,-0.8715244416565259
Somalia,5148,-0.0008155106929137333,-0.24067748135918227,0.45366117473413986,1.4847063791210906,0.31496300034817537,0.10333725756342933,0.8670263604364116,0.17372110866750567,-0.744262314245892,-0.03471748955838733,-0.4681084140107681,-0.1675795257213016,-0.5387702835278568,0.6464345087290376,-0.1463107274504032,0.41089621917325686,-0.6586535548359952,-0.7470074380920291,1.1226319710891848,-0.19845853382208353,1.0420944413919646,-0.0925956463469257,-0.03647851422787129,2.17703679979526,0.3728884350236133,-0.12075229661969901,-0.6259607126264211,-0.7775915486628927,-0.5885162120092644,-0.21615351827913482,0.1673694821569564,-0.6411704334745698,-0.9158106565295083,-0.22679833351266046,-0.6003048925998618,-0.3645296769781638,-0.18441854947818137,-0.3946297668718193,0.46737357183458517,-0.23136040630434632,0.08174551394201732,-0.7491315577276665,-0.5476761066657957,-0.047412807902595666,0.0,-0.4142924224610108,0.5380923048949015,-0.38782831508846227,0.4116209200536291,0.6095444950370088,-0.06750938953361395
